snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-0a3848ac6dff294f5,Created by CreateImage(i-0ae8e019122244637) for ami-a792dede from vol-04d975556866bb02d,2018-03-10 04:01:11+00:00,100,vol-04d975556866bb02d,True,i-0ae8e019122244637,True,ami-a792dede,True
snap-0051807869ed4ad4c,Created by CreateImage(i-0ae8e019122244637) for ami-a792dede from vol-0111df45d0b8fd760,2018-03-10 04:01:11+00:00,700,vol-0111df45d0b8fd760,True,i-0ae8e019122244637,True,ami-a792dede,True
snap-0cc3377f151c0948f,Created by CreateImage(i-0b53c9e312d508510) for ami-6191dd18 from vol-03b641644f6509470,2018-03-10 04:01:17+00:00,100,vol-03b641644f6509470,True,i-0b53c9e312d508510,True,ami-6191dd18,True
snap-0d56e6a1fcf5221e5,Created by CreateImage(i-04fb493454b7e45fe) for ami-a492dedd from vol-0bbc0b84203833f4a,2018-03-10 04:01:08+00:00,100,vol-0bbc0b84203833f4a,True,i-04fb493454b7e45fe,True,ami-a492dedd,True
snap-0469a8a143ed8b364,Created by CreateImage(i-09b793fcce6f98c31) for ami-e4ace09d from vol-0710abc5f76c49c57,2018-03-10 04:01:09+00:00,100,vol-0710abc5f76c49c57,True,i-09b793fcce6f98c31,True,ami-e4ace09d,True
snap-03fa71c681ff894f0,Created by CreateImage(i-0ae8e019122244637) for ami-a792dede from vol-089d8b5150ba5c341,2018-03-10 04:01:11+00:00,200,vol-089d8b5150ba5c341,True,i-0ae8e019122244637,True,ami-a792dede,True
snap-0b8b75373a65424ef,Created by CreateImage(i-0b53c9e312d508510) for ami-6191dd18 from vol-01259e3f8e11bdfb7,2018-03-10 04:01:17+00:00,100,vol-01259e3f8e11bdfb7,True,i-0b53c9e312d508510,True,ami-6191dd18,True
snap-016691c9a0d55f0dc,Created by CreateImage(i-0b34b26691e544d21) for ami-e6ace09f from vol-0fcda6a4c2514e0bb,2018-03-10 04:01:14+00:00,100,vol-0fcda6a4c2514e0bb,True,i-0b34b26691e544d21,True,ami-e6ace09f,True
snap-02175054b34e5b42c,Created by CreateImage(i-0b53c9e312d508510) for ami-6191dd18 from vol-0a4413b73036cfa11,2018-03-10 04:01:17+00:00,400,vol-0a4413b73036cfa11,True,i-0b53c9e312d508510,True,ami-6191dd18,True
snap-0c6e718c3447dbaf4,Created by CreateImage(i-0b34b26691e544d21) for ami-e6ace09f from vol-0f115823efd53a9f0,2018-03-10 04:01:14+00:00,100,vol-0f115823efd53a9f0,True,i-0b34b26691e544d21,True,ami-e6ace09f,True
snap-0d59f7dd4a01790c3,Created by CreateImage(i-04fb493454b7e45fe) for ami-a492dedd from vol-09919897109a62770,2018-03-10 04:01:07+00:00,100,vol-09919897109a62770,True,i-04fb493454b7e45fe,True,ami-a492dedd,True
snap-0e256720f2e6497cd,Created by CreateImage(i-0b53c9e312d508510) for ami-6191dd18 from vol-09e6edeb25ac19ff9,2018-03-10 04:01:16+00:00,100,vol-09e6edeb25ac19ff9,True,i-0b53c9e312d508510,True,ami-6191dd18,True
snap-01a150d6b97e68098,Created by CreateImage(i-09b793fcce6f98c31) for ami-e4ace09d from vol-068a85d7a4aba3e0d,2018-03-10 04:01:09+00:00,200,vol-068a85d7a4aba3e0d,True,i-09b793fcce6f98c31,True,ami-e4ace09d,True
snap-0955fe53962160f4d,Created by CreateImage(i-0da998a1e1882192b) for ami-c8fcbab1 from vol-063764f1f55c6b31a,2018-03-03 08:32:11+00:00,30,vol-063764f1f55c6b31a,False,i-0da998a1e1882192b,False,ami-c8fcbab1,True
snap-04c37852272e51ea1,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-0f115823efd53a9f0,2018-03-03 04:01:06+00:00,100,vol-0f115823efd53a9f0,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0fd998fbe21661fd9,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-08f5303f8687ec71c,2018-03-03 04:01:04+00:00,500,vol-08f5303f8687ec71c,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-07de5a3a9e92e6221,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0f3820abb5abd1c3c,2018-03-03 04:01:04+00:00,200,vol-0f3820abb5abd1c3c,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-06600f58a1e5a009d,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-0e2749f8e48501b7d,2018-03-03 04:01:07+00:00,100,vol-0e2749f8e48501b7d,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0a2feae7dd0911dc4,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0c41cc4258ff8542b,2018-03-03 04:01:04+00:00,200,vol-0c41cc4258ff8542b,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-048ee6db1e56f3bad,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-029e66f0c319e4125,2018-03-03 04:01:04+00:00,500,vol-029e66f0c319e4125,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-09b9715f71c482b65,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-07bcc6f476ac9ca16,2018-03-03 04:01:07+00:00,100,vol-07bcc6f476ac9ca16,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-08127c5eca5ed067e,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-07dbfbb00f8697a74,2018-03-03 04:01:06+00:00,200,vol-07dbfbb00f8697a74,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0162b6f92addeec1c,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-01bf536630a00f724,2018-03-03 04:01:05+00:00,200,vol-01bf536630a00f724,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-0f6ce78a5bf5894d4,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-04e8f90b64b992192,2018-03-03 04:01:07+00:00,100,vol-04e8f90b64b992192,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0a4b0f11d5702eec1,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-00edddece2a57f110,2018-03-03 04:01:09+00:00,100,vol-00edddece2a57f110,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-05da432f64dee7818,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0a4c2ca9e1889a191,2018-03-03 04:01:00+00:00,100,vol-0a4c2ca9e1889a191,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-04adc6fce33f70ecd,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0b298967069e2f29f,2018-03-03 04:01:04+00:00,500,vol-0b298967069e2f29f,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-06a8c1e8afc9da748,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-099def1dd9b586761,2018-03-03 04:00:59+00:00,100,vol-099def1dd9b586761,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-0ab08af14a9ef8301,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-079eafe1376147278,2018-03-03 04:01:07+00:00,100,vol-079eafe1376147278,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0dfa9d43e016ac9d0,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-0eaa99992de867dad,2018-03-03 04:01:06+00:00,100,vol-0eaa99992de867dad,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-06f58d27b4a576316,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0659d86848b930abf,2018-03-03 04:01:09+00:00,100,vol-0659d86848b930abf,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-0c72556b1c3619108,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0c3b7cc9e2e75a411,2018-03-03 04:01:00+00:00,300,vol-0c3b7cc9e2e75a411,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-0cd6880298d58ec34,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0452f12cfb979e345,2018-03-03 04:01:09+00:00,100,vol-0452f12cfb979e345,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-0aa3da64482ee63a2,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-0f4f12d629dce1ca6,2018-03-03 04:01:02+00:00,100,vol-0f4f12d629dce1ca6,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-013c65a2b0af1f623,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-01259e3f8e11bdfb7,2018-03-03 04:01:09+00:00,100,vol-01259e3f8e11bdfb7,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-007160afe37e18025,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-03b641644f6509470,2018-03-03 04:01:09+00:00,100,vol-03b641644f6509470,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-06f64de27a2411828,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-09919897109a62770,2018-03-03 04:00:59+00:00,100,vol-09919897109a62770,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-054d042c4293c521f,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-08df882e9b19a1e9d,2018-03-03 04:01:06+00:00,100,vol-08df882e9b19a1e9d,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-09a9ace29951a3f6a,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0e595fdba3e1bc6ed,2018-03-03 04:01:09+00:00,200,vol-0e595fdba3e1bc6ed,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-025809f426fc279af,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0a4de5b95525a2ffe,2018-03-03 04:01:09+00:00,100,vol-0a4de5b95525a2ffe,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-070cb622c394eb9d2,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0a4413b73036cfa11,2018-03-03 04:01:09+00:00,400,vol-0a4413b73036cfa11,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-04f452d99d0c36d51,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0c55e7eec558ae5dc,2018-03-03 04:00:59+00:00,500,vol-0c55e7eec558ae5dc,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-01883344fd6402e1f,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-035ac0e119ef8ce8d,2018-03-03 04:01:00+00:00,300,vol-035ac0e119ef8ce8d,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-083efbf6b3a64a00a,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-08483f8d88cc87ca6,2018-03-03 04:01:01+00:00,100,vol-08483f8d88cc87ca6,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0c430d3351619b829,Created by CreateImage(i-0b34b26691e544d21) for ami-04dc9a7d from vol-0fcda6a4c2514e0bb,2018-03-03 04:01:06+00:00,100,vol-0fcda6a4c2514e0bb,True,i-0b34b26691e544d21,True,ami-04dc9a7d,True
snap-0f41eb1acaec1ce0a,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0a76ef923e18ee79c,2018-03-03 04:01:10+00:00,100,vol-0a76ef923e18ee79c,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-04bc0fc090326d6de,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0a3ed833617918196,2018-03-03 04:01:04+00:00,500,vol-0a3ed833617918196,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-0416d1b0c9658d1cb,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-09e6edeb25ac19ff9,2018-03-03 04:01:09+00:00,100,vol-09e6edeb25ac19ff9,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-06461355c8e3ea787,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0fe99d98f745435a9,2018-03-03 04:01:04+00:00,300,vol-0fe99d98f745435a9,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-0653c8bc1135ad988,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-0938ccc53ce5f482d,2018-03-03 04:01:04+00:00,200,vol-0938ccc53ce5f482d,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-0671526723be4314e,Created by CreateImage(i-0b53c9e312d508510) for ami-12db9d6b from vol-0c9986385a60f7779,2018-03-03 04:01:09+00:00,500,vol-0c9986385a60f7779,True,i-0b53c9e312d508510,True,ami-12db9d6b,True
snap-069b9b6c9dec81501,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-068a85d7a4aba3e0d,2018-03-03 04:01:02+00:00,200,vol-068a85d7a4aba3e0d,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0c1ced4ac1c9dff69,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0a867ad487438c58e,2018-03-03 04:00:59+00:00,100,vol-0a867ad487438c58e,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-01833cfee17f3bb20,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0bbc0b84203833f4a,2018-03-03 04:01:00+00:00,100,vol-0bbc0b84203833f4a,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-02d1cda6195b4a0bc,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-08d0ed673a45e23f2,2018-03-03 04:01:02+00:00,100,vol-08d0ed673a45e23f2,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0a894f79217dd2032,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-042c639ccc5016ce8,2018-03-03 04:01:00+00:00,100,vol-042c639ccc5016ce8,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-01d6afa3397255333,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0562afdf69c173d38,2018-03-03 04:00:59+00:00,100,vol-0562afdf69c173d38,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-08a9e8bcb676e3261,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-00c8b66a7f7eedc1a,2018-03-03 04:01:00+00:00,300,vol-00c8b66a7f7eedc1a,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-04f8a64f923a9301c,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0cdc13e5b7f83bdae,2018-03-03 04:00:59+00:00,200,vol-0cdc13e5b7f83bdae,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-0940b3894d068e758,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0577dd2c4f1fdb059,2018-03-03 04:01:01+00:00,100,vol-0577dd2c4f1fdb059,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-04cfa2e4c0ccb19c1,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-08d6a9ed5381a6c0c,2018-03-03 04:01:01+00:00,100,vol-08d6a9ed5381a6c0c,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0af9bfb2873d87d0b,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-01824167521dd52dd,2018-03-03 04:01:02+00:00,200,vol-01824167521dd52dd,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-055dcb9852ea997d9,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0ffa0dbf0cdd1444d,2018-03-03 04:00:59+00:00,100,vol-0ffa0dbf0cdd1444d,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-02f0fa5ea15b0ae41,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-0df1ff8cd0f9ce1ce,2018-03-03 04:01:01+00:00,100,vol-0df1ff8cd0f9ce1ce,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0942454aa99e3bfdb,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-04d975556866bb02d,2018-03-03 04:01:04+00:00,100,vol-04d975556866bb02d,True,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-08285424be0e89b26,Created by CreateImage(i-0ae8e019122244637) for ami-1eda9c67 from vol-029790846f50b2c94,2018-03-03 04:01:04+00:00,700,vol-029790846f50b2c94,False,i-0ae8e019122244637,True,ami-1eda9c67,True
snap-0e66635f64b7c2576,Created by CreateImage(i-04fb493454b7e45fe) for ami-5ddd9b24 from vol-0ad3085b41e0fbd0f,2018-03-03 04:01:00+00:00,200,vol-0ad3085b41e0fbd0f,True,i-04fb493454b7e45fe,True,ami-5ddd9b24,True
snap-0678a44e7fa2cc2b0,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-084336cf399044fdf,2018-03-03 04:01:02+00:00,100,vol-084336cf399044fdf,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0548563d9bf50ba8c,Created by CreateImage(i-09b793fcce6f98c31) for ami-72d89e0b from vol-0710abc5f76c49c57,2018-03-03 04:01:02+00:00,100,vol-0710abc5f76c49c57,True,i-09b793fcce6f98c31,True,ami-72d89e0b,True
snap-0d32776a4b87d2b7f,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0659d86848b930abf,2018-02-24 04:01:02+00:00,100,vol-0659d86848b930abf,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-06cffc45cbd448eea,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-01259e3f8e11bdfb7,2018-02-24 04:01:03+00:00,100,vol-01259e3f8e11bdfb7,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-0b09457a009e4547b,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0a76ef923e18ee79c,2018-02-24 04:01:03+00:00,100,vol-0a76ef923e18ee79c,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-044162f635aa5b7b8,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-0710abc5f76c49c57,2018-02-24 04:00:55+00:00,100,vol-0710abc5f76c49c57,True,i-09b793fcce6f98c31,True,ami-5a93eb23,True
snap-0060c9bf259201690,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0c41cc4258ff8542b,2018-02-24 04:00:57+00:00,200,vol-0c41cc4258ff8542b,False,i-0ae8e019122244637,True,ami-8397effa,True
snap-0fc977485e3bef59e,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-00edddece2a57f110,2018-02-24 04:01:03+00:00,100,vol-00edddece2a57f110,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-0257440d3e557bea2,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-07bcc6f476ac9ca16,2018-02-24 04:01:00+00:00,100,vol-07bcc6f476ac9ca16,True,i-0b34b26691e544d21,True,ami-0894ec71,True
snap-074d3679a39401203,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0b298967069e2f29f,2018-02-24 04:00:57+00:00,500,vol-0b298967069e2f29f,False,i-0ae8e019122244637,True,ami-8397effa,True
snap-0d6592bfc6abe8220,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-04d975556866bb02d,2018-02-24 04:00:57+00:00,100,vol-04d975556866bb02d,True,i-0ae8e019122244637,True,ami-8397effa,True
snap-09570afcc418fbf7c,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-0fcda6a4c2514e0bb,2018-02-24 04:00:59+00:00,100,vol-0fcda6a4c2514e0bb,True,i-0b34b26691e544d21,True,ami-0894ec71,True
snap-094b271dbb9c3c26a,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-08d6a9ed5381a6c0c,2018-02-24 04:00:54+00:00,100,vol-08d6a9ed5381a6c0c,True,i-09b793fcce6f98c31,True,ami-5a93eb23,True
snap-05b65cb52f620dcbf,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0c3b7cc9e2e75a411,2018-02-24 04:00:53+00:00,300,vol-0c3b7cc9e2e75a411,True,i-04fb493454b7e45fe,True,ami-8197eff8,True
snap-0ccba05e8f8c35da5,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-07dbfbb00f8697a74,2018-02-24 04:00:59+00:00,200,vol-07dbfbb00f8697a74,True,i-0b34b26691e544d21,True,ami-0894ec71,True
snap-090fdb23df749e71c,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-01824167521dd52dd,2018-02-24 04:00:55+00:00,200,vol-01824167521dd52dd,True,i-09b793fcce6f98c31,True,ami-5a93eb23,True
snap-0aa8075cf7263ff25,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-029790846f50b2c94,2018-02-24 04:00:57+00:00,700,vol-029790846f50b2c94,False,i-0ae8e019122244637,True,ami-8397effa,True
snap-035a89a089ebaf0dd,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-08f5303f8687ec71c,2018-02-24 04:00:57+00:00,500,vol-08f5303f8687ec71c,False,i-0ae8e019122244637,True,ami-8397effa,True
snap-063cde33fe959c6bf,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0fe99d98f745435a9,2018-02-24 04:00:57+00:00,300,vol-0fe99d98f745435a9,False,i-0ae8e019122244637,True,ami-8397effa,True
snap-0527346399d720e4d,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-09e6edeb25ac19ff9,2018-02-24 04:01:02+00:00,100,vol-09e6edeb25ac19ff9,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-0b4f1c0dcbcc1273b,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-04e8f90b64b992192,2018-02-24 04:01:00+00:00,100,vol-04e8f90b64b992192,True,i-0b34b26691e544d21,True,ami-0894ec71,True
snap-01de30e89b66925b5,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0e595fdba3e1bc6ed,2018-02-24 04:01:02+00:00,200,vol-0e595fdba3e1bc6ed,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-0a9956cf3b5ee5521,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-084336cf399044fdf,2018-02-24 04:00:55+00:00,100,vol-084336cf399044fdf,True,i-09b793fcce6f98c31,True,ami-5a93eb23,True
snap-0c6e3af0d7f1c50e0,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0452f12cfb979e345,2018-02-24 04:01:02+00:00,100,vol-0452f12cfb979e345,True,i-0b53c9e312d508510,True,ami-0b94ec72,True
snap-08ec9b35710e5cf1d,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-029e66f0c319e4125,2018-02-24 04:00:58+00:00,500,vol-029e66f0c319e4125,False,i-0ae8e019122244637,False,ami-8397effa,False
snap-0c7720da40d7b15ed,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-0e2749f8e48501b7d,2018-02-24 04:01:00+00:00,100,vol-0e2749f8e48501b7d,False,i-0b34b26691e544d21,False,ami-0894ec71,False
snap-05e67e9fac0481793,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0a3ed833617918196,2018-02-24 04:00:58+00:00,500,vol-0a3ed833617918196,False,i-0ae8e019122244637,False,ami-8397effa,False
snap-0a9c7f9f8110a0123,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-0df1ff8cd0f9ce1ce,2018-02-24 04:00:55+00:00,100,vol-0df1ff8cd0f9ce1ce,False,i-09b793fcce6f98c31,False,ami-5a93eb23,False
snap-0ca68a6aa310b2b3c,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-0f115823efd53a9f0,2018-02-24 04:00:59+00:00,100,vol-0f115823efd53a9f0,False,i-0b34b26691e544d21,False,ami-0894ec71,False
snap-0e7a7fa1317dfb6a6,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0c55e7eec558ae5dc,2018-02-24 04:00:52+00:00,500,vol-0c55e7eec558ae5dc,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0f24acdcda1738486,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-068a85d7a4aba3e0d,2018-02-24 04:00:55+00:00,200,vol-068a85d7a4aba3e0d,False,i-09b793fcce6f98c31,False,ami-5a93eb23,False
snap-0623d19667dd42280,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-0f4f12d629dce1ca6,2018-02-24 04:00:55+00:00,100,vol-0f4f12d629dce1ca6,False,i-09b793fcce6f98c31,False,ami-5a93eb23,False
snap-0b810c22861bb6034,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-079eafe1376147278,2018-02-24 04:01:00+00:00,100,vol-079eafe1376147278,False,i-0b34b26691e544d21,False,ami-0894ec71,False
snap-08f851a33f5d5d5d2,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-042c639ccc5016ce8,2018-02-24 04:00:53+00:00,100,vol-042c639ccc5016ce8,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-065a6d3e430668556,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0bbc0b84203833f4a,2018-02-24 04:00:53+00:00,100,vol-0bbc0b84203833f4a,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0b090399b4ecf084d,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0562afdf69c173d38,2018-02-24 04:00:53+00:00,100,vol-0562afdf69c173d38,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0727aac0a1024005b,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0ad3085b41e0fbd0f,2018-02-24 04:00:53+00:00,200,vol-0ad3085b41e0fbd0f,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0f7fc7c04dc685572,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-035ac0e119ef8ce8d,2018-02-24 04:00:53+00:00,300,vol-035ac0e119ef8ce8d,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0a3f69f876e71fbfc,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-0eaa99992de867dad,2018-02-24 04:01:00+00:00,100,vol-0eaa99992de867dad,False,i-0b34b26691e544d21,False,ami-0894ec71,False
snap-01b11b33d5db89061,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-09919897109a62770,2018-02-24 04:00:52+00:00,100,vol-09919897109a62770,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-050a618308f196a8c,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0cdc13e5b7f83bdae,2018-02-24 04:00:53+00:00,200,vol-0cdc13e5b7f83bdae,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0c3e7c58432fd6822,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0577dd2c4f1fdb059,2018-02-24 04:00:53+00:00,100,vol-0577dd2c4f1fdb059,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
